doi	best_oa_evidence	best_oa_host	best_oa_license	best_oa_url	best_oa_url_is_pdf	best_oa_version	data_standard	doi_url	genre	is_oa	journal_is_oa	journal_issns	journal_name	published_date	publisher
10.1080/02724634.2014.891229	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.891229	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.892011	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.892011	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.901334	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.901334	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.902379	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.902379	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.902845	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.902845	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.902846	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.902846	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.902847	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.902847	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.903260	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.903260	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.903960	oa repository (via OAI-PMH title and first author match)	repository	NA	http://www.zora.uzh.ch/id/eprint/109178/2/Vallejo_Pareja_etal_SD-1.pdf	True	submittedVersion	2	https://doi.org/10.1080/02724634.2014.903960	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.904323	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.904323	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.904790	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.904790	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-20	Informa UK Limited
10.1080/02724634.2014.904791	oa repository (via OAI-PMH title and first author match)	repository	NA	http://www.nature.com/authors/gta.pdf	True	submittedVersion	2	https://doi.org/10.1080/02724634.2014.904791	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-19	Informa UK Limited
10.1080/02724634.2014.905481	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.905481	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-02-20	Informa UK Limited
10.1080/02724634.2014.905791	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.905791	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.906444	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.906444	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.907173	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.907173	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.907174	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.907174	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.908896	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.908896	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.909450	oa repository (via OAI-PMH title and first author match)	repository	NA	http://doc.rero.ch/record/255856/files/joy_fsh.pdf	True	submittedVersion	2	https://doi.org/10.1080/02724634.2014.909450	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.909819	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.909819	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.911186	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.911186	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.911187	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.911187	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.912656	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.912656	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.912988	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.912988	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-23	Informa UK Limited
10.1080/02724634.2014.913421	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.913421	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-03	Informa UK Limited
10.1080/02724634.2014.918041	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.918041	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-03-04	Informa UK Limited
10.1080/02724634.2014.918042	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.918042	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-06	Informa UK Limited
10.1080/02724634.2014.918546	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.918546	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-21	Informa UK Limited
10.1080/02724634.2014.918883	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.918883	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-22	Informa UK Limited
10.1080/02724634.2014.919928	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.919928	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-21	Informa UK Limited
10.1080/02724634.2014.920848	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.920848	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-22	Informa UK Limited
10.1080/02724634.2014.922980	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.922980	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-22	Informa UK Limited
10.1080/02724634.2014.922981	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.922981	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-22	Informa UK Limited
10.1080/02724634.2014.923893	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.923893	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-22	Informa UK Limited
10.1080/02724634.2014.924957	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.924957	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-23	Informa UK Limited
10.1080/02724634.2014.924958	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.924958	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-24	Informa UK Limited
10.1080/02724634.2014.925909	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.925909	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-23	Informa UK Limited
10.1080/02724634.2014.928305	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.928305	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-28	Informa UK Limited
10.1080/02724634.2014.929139	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.929139	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-28	Informa UK Limited
10.1080/02724634.2014.929140	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.929140	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-04-28	Informa UK Limited
10.1080/02724634.2014.929581	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.929581	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.930043	oa repository (via OAI-PMH title and first author match)	repository	cc-by-nc-nd	http://www.bioone.org/doi/pdf/10.1080/02724634.2016.1111225	True	publishedVersion	2	https://doi.org/10.1080/02724634.2014.930043	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.930471	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.930471	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.930472	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.930472	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.931285	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.931285	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.932797	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.932797	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2014.933738	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.933738	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-26	Informa UK Limited
10.1080/02724634.2014.933739	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.933739	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-03	Informa UK Limited
10.1080/02724634.2014.934570	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.934570	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-27	Informa UK Limited
10.1080/02724634.2014.934828	open (via page says Open Access)	publisher	implied-oa	http://www.tandfonline.com/doi/pdf/10.1080/02724634.2014.934828?needAccess=true	True	publishedVersion	2	https://doi.org/10.1080/02724634.2014.934828	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-26	Informa UK Limited
10.1080/02724634.2014.935388	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.935388	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-04	Informa UK Limited
10.1080/02724634.2014.935389	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.935389	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-03	Informa UK Limited
10.1080/02724634.2014.936555	oa repository (via OAI-PMH title and first author match)	repository	cc-by-nc-nd	http://www.bioone.org/doi/pdf/10.1080/02724634.2016.1111225	True	publishedVersion	2	https://doi.org/10.1080/02724634.2014.936555	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-03	Informa UK Limited
10.1080/02724634.2014.943399	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.943399	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-18	Informa UK Limited
10.1080/02724634.2014.943400	NA	NA	NA	NA	False	NA	1	https://doi.org/10.1080/02724634.2014.943400	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-22	Informa UK Limited
10.1080/02724634.2014.943401	NA	NA	NA	NA	False	NA	1	https://doi.org/10.1080/02724634.2014.943401	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-15	Informa UK Limited
10.1080/02724634.2014.943764	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.943764	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-17	Informa UK Limited
10.1080/02724634.2014.943765	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.943765	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-15	Informa UK Limited
10.1080/02724634.2014.948546	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.948546	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-01-02	Informa UK Limited
10.1080/02724634.2014.948547	NA	NA	NA	NA	False	NA	1	https://doi.org/10.1080/02724634.2014.948547	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-19	Informa UK Limited
10.1080/02724634.2014.956877	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.956877	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-06-23	Informa UK Limited
10.1080/02724634.2014.991021	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.991021	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-09-11	Informa UK Limited
10.1080/02724634.2014.994745	oa repository (via OAI-PMH title and first author match)	repository	NA	http://www.bioone.org/doi/pdf/10.1642/AUK-17-23.1	True	submittedVersion	2	https://doi.org/10.1080/02724634.2014.994745	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-09-24	Informa UK Limited
10.1080/02724634.2014.994746	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.994746	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-09-11	Informa UK Limited
10.1080/02724634.2014.995187	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.995187	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-09-24	Informa UK Limited
10.1080/02724634.2014.995188	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2014.995188	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-09-25	Informa UK Limited
10.1080/02724634.2015.1004073	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1004073	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-12	Informa UK Limited
10.1080/02724634.2015.1005098	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1005098	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-29	Informa UK Limited
10.1080/02724634.2015.1008134	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1008134	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-29	Informa UK Limited
10.1080/02724634.2015.1008698	oa repository (via OAI-PMH title and first author match)	repository	cc-by	http://www.bioone.org/doi/pdf/10.4202/app.00296.2016	True	publishedVersion	2	https://doi.org/10.1080/02724634.2015.1008698	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-29	Informa UK Limited
10.1080/02724634.2015.1008699	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1008699	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-29	Informa UK Limited
10.1080/02724634.2015.1009084	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1009084	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-21	Informa UK Limited
10.1080/02724634.2015.1009992	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1009992	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-10-20	Informa UK Limited
10.1080/02724634.2015.1014490	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1014490	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-02	Informa UK Limited
10.1080/02724634.2015.1014904	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1014904	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-02	Informa UK Limited
10.1080/02724634.2015.1014905	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1014905	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-10	Informa UK Limited
10.1080/02724634.2015.1025956	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1025956	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-10	Informa UK Limited
10.1080/02724634.2015.1029579	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1029579	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-17	Informa UK Limited
10.1080/02724634.2015.1029580	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1029580	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-30	Informa UK Limited
10.1080/02724634.2015.1029581	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1029581	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-17	Informa UK Limited
10.1080/02724634.2015.1030023	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1030023	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-18	Informa UK Limited
10.1080/02724634.2015.1030024	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1030024	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-04	Informa UK Limited
10.1080/02724634.2015.1030408	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1030408	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-30	Informa UK Limited
10.1080/02724634.2015.1031340	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1031340	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-04	Informa UK Limited
10.1080/02724634.2015.1031341	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1031341	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-04	Informa UK Limited
10.1080/02724634.2015.1031342	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1031342	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-30	Informa UK Limited
10.1080/02724634.2015.1031343	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1031343	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-11-30	Informa UK Limited
10.1080/02724634.2015.1031345	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1031345	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2016-02-18	Informa UK Limited
10.1080/02724634.2015.1034358	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1034358	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-18	Informa UK Limited
10.1080/02724634.2015.1034359	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1034359	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-18	Informa UK Limited
10.1080/02724634.2015.1034593	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1034593	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-18	Informa UK Limited
10.1080/02724634.2015.1035783	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1035783	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-18	Informa UK Limited
10.1080/02724634.2015.1037884	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1037884	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-30	Informa UK Limited
10.1080/02724634.2015.1039862	open (via free pdf)	publisher	NA	http://www.tandfonline.com/doi/pdf/10.1080/02724634.2015.1039862?needAccess=true	True	publishedVersion	2	https://doi.org/10.1080/02724634.2015.1039862	journal-article	True	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-05-04	Informa UK Limited
10.1080/02724634.2015.1040118	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1040118	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-30	Informa UK Limited
10.1080/02724634.2015.1041970	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1041970	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2016-01-14	Informa UK Limited
10.1080/02724634.2015.1048348	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1048348	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2016-01-11	Informa UK Limited
10.1080/02724634.2015.1054035	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1054035	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-30	Informa UK Limited
10.1080/02724634.2015.1054036	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/02724634.2015.1054036	journal-article	False	False	0272-4634,1937-2809	02-Journal_of_Vertebrate_Paleontology	2015-12-30	Informa UK Limited
